I,Q,I_pim,Q_pim
-14771.778090664551,15228.096003252058,0.76623356,0.58813864
-20905.821535093055,6965.915037287139,0.01838066,-0.09544133
-20118.37027000842,-4074.555520360999,-0.61386114,-0.84419274
-12082.329154529343,-13782.416244788988,-1.114514,-1.2505164
864.1772857851871,-18438.47423782787,-1.1941448,-1.0083826
14355.842294235234,-16217.457849127622,-0.730964,-0.4868095
23506.42981568025,-7854.321592767237,-0.11533163,-0.12882508
24685.587607499292,3585.9319148469444,0.15680964,0.2722978
17004.909114212256,13834.91299579463,0.38655442,0.6989358
2810.5952846097675,19007.862075658297,0.65532535,0.7069685
-12994.964979704357,17105.86440460772,0.49141297,0.24313967
-24677.511184267656,8775.033841173885,0.041456185,0.153906
-27795.01055167964,-2911.550575005233,0.02746704,0.11679979
-20893.706900245597,-13580.505663998058,0.15997304,-0.23637877
-6218.845888360692,-19225.9255029125,-0.14614345,-0.5032776
11032.3941344165,-17715.634358596337,-0.2166978,-0.08849492
24572.51768225637,-9598.829010800886,0.069216214,-0.057182517
29337.607388922355,2079.678982146595,-0.0014234909,-0.25850433
23441.818429827155,12950.54465193035,-0.42634928,-0.04444805
8932.524094190812,18951.32711303684,-0.14066018,0.41166613
-8892.141978032625,17869.086399997443,0.07209846,0.08221147
-23466.047699522067,10164.178637015497,-0.11476284,-0.024328941
-29386.06592831218,-1219.539907977227,-0.09322738,0.27382138
-24471.562391860905,-11981.37386413388,0.44689137,0.15550497
-10600.305491523906,-18123.493731794017,0.16967173,-0.40536392
7002.2589418295065,-17424.883122257394,-0.13468143,-0.17633478
21745.76955118333,-10289.363197105871,0.026498009,0.027981803
28158.44959710331,484.58539389823574,0.14803962,-0.26772013
23978.900574731033,10769.91037938829,-0.27942124,-0.12218839
10979.897383410858,16742.425359184046,0.061723813,0.49494442
-5758.489764157368,16294.183869828175,0.41753623,0.34366095
-19835.69545690112,9804.777803207637,0.22173697,0.068282165
-25993.968171024528,-72.68780908473536,-0.11556619,0.2564704
-22125.36144307028,-9489.797297173784,-0.049964376,-0.070707545
-10010.726595614387,-14917.153708834025,-0.55753726,-0.72222793
5435.432834891878,-14472.950431093974,-0.8706217,-0.59208137
18159.837636336382,-8613.505376541141,-0.56531197,-0.24052729
23324.710292968415,161.52846463274523,0.035379335,-0.1943283
19209.77265644923,8342.945198281292,0.5015361,0.42391
7777.595572066683,12809.207245376698,1.1897868,1.0723656
-6190.578407049961,12045.985249986978,1.2761137,0.85748106
-17045.291230370443,6675.163800948198,0.8104409,0.34630015
-20574.688182595924,-900.5211903275548,-0.07823633,-0.00872671
-15627.878953218104,-7543.379298349203,-1.0302619,-0.8952858
-4522.797009716867,-10648.76403091373,-1.7302656,-1.4545327
7999.697210936708,-9190.969637603204,-1.4468168,-1.0061439
16722.234301104952,-4074.555520360999,-0.8610023,-0.27731153
18131.570155025653,2354.277372022262,0.3343375,0.34227824
11819.845399501131,7293.010178168448,1.5816891,1.3849541
605.7317423727947,8706.384243704968,1.9664123,1.6958015
-10689.146147071917,6162.310925739232,1.3790807,0.83168465
-17243.163599545554,957.0561529490157,0.662056,0.08732139
-16273.992811749084,-4498.567740021955,-0.7848713,-0.7787345
-8205.646003343458,-7700.86955136613,-2.0392492,-1.7845323
3545.549798688758,-7216.284157467894,-1.81858,-1.6648808
13956.05934426919,-3246.7221391181793,-1.2372823,-0.38228887
18515.200258528424,2418.88875787536,-0.20476003,0.12099898
15155.408194167325,7188.016676157164,1.3113257,1.2925954
5116.414117242206,8815.415957332072,2.1999774,1.9790567
-7502.997182191017,6376.336141377618,1.5599134,1.3797488
-17404.6920641783,743.0309373106281,1.0166975,0.12839703
-20312.20442756771,-5738.298706078275,-0.18921967,-0.37569535
-14751.58703258546,-10212.637176405318,-1.530468,-1.6083618
-2762.136745219944,-10547.808740518263,-2.0900404,-1.9796491
10895.094939478668,-6283.45727421379,-1.3517795,-1.0333775
20619.10851036993,1086.2789246552118,-0.7290665,-0.1182933
22274.775272855568,8653.887492699327,0.33784884,0.499548
14901.000862370747,13241.295888269293,1.318934,1.5704613
1203.3870615139522,12716.32837821287,1.7773886,1.7909821
-13463.397527139316,6941.685767592227,1.1339201,0.7454397
-23223.755002572947,-2071.6025589149576,0.48148122,0.2221296
-24023.32090250504,-10870.865669783756,-0.24903879,-0.34124154
-15312.898447184249,-15930.7448244045,-0.8242913,-1.215376
-339.209775728765,-15030.223634076943,-1.2676262,-1.4005013
15102.91144316168,-8213.722426575096,-0.84578687,-0.48742485
24927.880304448412,2124.0993099206,-0.26951638,-0.30909
25178.249424629164,12134.825905534986,0.08066427,0.04531007
15639.99358806556,17925.621362618906,0.306948,0.75961095
-72.68780908473536,17134.131885918454,0.73918337,0.9764323
-15858.057015319764,9861.312765829098,0.5215955,0.25209603
-25578.03237459521,-1328.5716216043295,0.08592877,0.27809027
-25440.733179657374,-12296.354370167732,0.016020771,0.15686521
-15490.57975828027,-18927.09784334193,-0.007270794,-0.4392432
367.47725703949544,-18664.614088313712,-0.41680187,-0.6829367
15946.897670867776,-11537.17058639383,-0.31097147,-0.11282285
25206.516905939898,-125.18456009037756,0.0034176363,-0.20319942
24629.052644877833,11363.527486913628,-0.026558338,-0.20998655
14569.867509873622,18713.072627703536,-0.012004383,0.30253163
-908.597613559192,19254.192984223235,0.3613956,0.5124848
-15676.337492607929,12845.551149919063,0.28163695,0.080269136
-23986.97699796267,1918.1505175138495,-0.0026477482,0.1453773
-22735.131397058893,-9485.759085557964,-0.06910435,0.10459158
-12655.75520397559,-17231.0489646981,-0.27423188,-0.36386803
2051.4115008358644,-18636.346607002983,-0.5837208,-0.4638309
15434.044795658809,-13398.786141286218,-0.41820538,-0.14935496
22226.316733465745,-3646.505089084224,-0.03432865,-0.1110494
19908.383265985853,6945.723979208045,0.3021168,0.1759633
9703.82251281217,14561.791086641984,0.8062169,0.65074015
-4034.173404202813,16657.622915251854,0.98648113,0.58948165
