I,Q,I_pim,Q_pim
33153.717365870965,-21475.20937292348,0.25066856,-1.571709
30419.84810196175,-22912.812708154914,-0.052735448,-1.6954166
15999.394421873416,-16536.476566777295,-0.042826355,-1.0733757
-4526.835221332685,-4619.714088496514,-0.08341336,0.24421704
-23276.251753578592,8686.193185625876,-0.2395187,0.8243544
-33056.80028709131,18826.142552946458,-0.563481,0.4544638
-30177.55540501263,22399.959832945948,-0.734956,0.28341815
-15789.407417850847,18305.213254505856,-0.48323774,0.36154705
4551.064491027598,8076.423231637263,0.20825225,-0.05388558
23074.34117278766,-4692.40189758125,0.5948391,-1.1779461
32757.972627520736,-15615.764318370646,0.37371373,-1.8979183
29995.83588230079,-21026.967883567613,0.106551975,-1.815399
15934.78303602032,-19197.658021601772,0.09659162,-1.0488234
-4001.867711276263,-10911.24778594194,0.066801935,0.18497682
-22254.58421477648,888.4065554800989,-0.19253868,0.8729167
-31990.712420515196,12118.673059071712,-0.2814086,0.6295695
-29692.97001111439,18995.747440810843,-0.38747287,0.45668536
-16391.100948607826,19286.498677149782,-0.24300438,0.48071566
2770.213168451581,13039.38530747836,0.17840475,0.002566576
20594.879240675014,2519.844048270826,0.55056864,-1.2184392
30500.61233427812,-8613.505376541141,0.46390316,-2.0538263
29034.74151773596,-16568.782259703843,0.21098691,-1.9865869
17000.870902596438,-18721.149050935175,0.14904761,-1.1604539
-904.5594019433734,-14468.912219478156,0.13739964,-0.004236102
-17982.156325240365,-5386.974295502054,-0.1648162,0.84335214
-28061.532518323667,5322.362909648956,-0.17693818,0.80091935
-27730.39916582654,13992.403248811555,-0.16826838,0.61632955
-17509.685566189586,17699.48151213306,-0.10266626,0.57209575
-1453.7561816947073,15272.516331026063,0.13213652,0.20572546
14436.606526551606,7656.449223592124,0.5028531,-0.7714789
24532.135566098183,-2451.194450801909,0.6277794,-1.6220545
25545.72668166866,-11525.055951546374,0.45256945,-1.7420641
17618.717279816687,-16455.71233446092,0.3078441,-1.1305041
4046.288039050268,-15603.64968352319,0.25636888,-0.1900279
-10099.567251162396,-9344.421679004312,0.041659027,0.72587866
-19892.230419522577,80.76423231637263,-0.073024035,0.9955159
-22286.889907703026,9352.49810223595,-0.032547534,0.851033
-17033.176595522986,15211.943156788784,-0.053636014,0.66222334
-6533.826394394545,15652.108222913015,0.01643467,0.38130963
5237.560465716765,10551.846952134085,0.34048524,-0.118502915
14262.963427071403,1756.6220528811043,0.7370747,-0.64683735
17885.23924646072,-7591.837837739026,0.8225212,-0.86383116
15502.694393127726,-14157.96992506012,0.6774543,-0.6685754
8573.123260382954,-15599.611471907372,0.5105269,-0.22763544
-201.91058079093156,-11411.986026303452,0.35187018,0.38254386
-7906.81834377288,-3105.384732564527,0.17550856,0.8920481
-12409.424295410654,6303.648332292883,0.07692245,0.9424835
-12889.97147769307,13406.862564517856,-0.0654636,0.69090664
-9833.045284518366,15615.764318370646,-0.18192089,0.43568495
-4599.523030417421,12082.329154529343,-0.054696143,0.30124256
1171.081368587403,4086.6701552084546,0.40112424,0.26227003
6073.470270191221,-5455.623892970971,0.9182422,0.2286886
9182.893214371568,-13027.270672630904,1.0369437,0.120446
10087.45261631494,-15813.63668754576,0.7953328,-0.049487412
8766.957417942249,-12720.366589828687,0.47859132,-0.11219865
