I,Q,I_pim,Q_pim
-24471.562391860905,-11981.37386413388,-3277934600000.0,15202296000000.0
-10600.305491523906,-18123.493731794017,-3005799200000.0,6877091500000.0
7002.2589418295065,-17424.883122257394,-2344022400000.0,1760649700000.0
21745.76955118333,-10289.363197105871,-2325480700000.0,-4225544700000.0
28158.44959710331,484.58539389823574,27556630000.0,-13197615000000.0
23978.900574731033,10769.91037938829,2735121000000.0,-13515394000000.0
10979.897383410858,16742.425359184046,2522518700000.0,-6054148600000.0
-5758.489764157368,16294.183869828175,1855053400000.0,-1531519300000.0
-19835.69545690112,9804.777803207637,1872277500000.0,3153787000000.0
-25993.968171024528,-72.68780908473536,74352730000.0,10247417000000.0
-22125.36144307028,-9489.797297173784,-2018452800000.0,10325303000000.0
-10010.726595614387,-14917.153708834025,-1809071700000.0,4385580300000.0
5435.432834891878,-14472.950431093974,-1319024700000.0,1044050300000.0
18159.837636336382,-8613.505376541141,-1358735300000.0,-2458702300000.0
23324.710292968415,161.52846463274523,-33846016000.0,-7431205000000.0
19209.77265644923,8342.945198281292,1343482000000.0,-6807947000000.0
7777.595572066683,12809.207245376698,1081884340000.0,-2513388000000.0
-6190.578407049961,12045.985249986978,844157100000.0,-488981860000.0
-17045.291230370443,6675.163800948198,878725400000.0,2160173800000.0
-20574.688182595924,-900.5211903275548,-98680455000.0,5277302700000.0
-15627.878953218104,-7543.379298349203,-836741400000.0,3920936000000.0
-4522.797009716867,-10648.76403091373,-537465550000.0,1094060100000.0
7999.697210936708,-9190.969637603204,-523902200000.0,18884594000.0
16722.234301104952,-4074.555520360999,-484077630000.0,-2254844500000.0
18131.570155025653,2354.277372022262,266448680000.0,-3937130800000.0
11819.845399501131,7293.010178168448,521560360000.0,-2059001900000.0
605.7317423727947,8706.384243704968,251303000000.0,-371945050000.0
-10689.146147071917,6162.310925739232,364457530000.0,458840540000.0
-17243.163599545554,957.0561529490157,135497105000.0,2844385000000.0
-16273.992811749084,-4498.567740021955,-461902380000.0,3367407200000.0
-8205.646003343458,-7700.86955136613,-364417400000.0,1112239800000.0
3545.549798688758,-7216.284157467894,-178168140000.0,109368990000.0
13956.05934426919,-3246.7221391181793,-268023350000.0,-1320696200000.0
18515.200258528424,2418.88875787536,285737120000.0,-4195906000000.0
15155.408194167325,7188.016676157164,744560200000.0,-3534006000000.0
5116.414117242206,8815.415957332072,344580160000.0,-785931200000.0
-7502.997182191017,6376.336141377618,238349400000.0,101648470000.0
-17404.6920641783,743.0309373106281,113496380000.0,2956618600000.0
-20312.20442756771,-5738.298706078275,-921828300000.0,6596922400000.0
-14751.58703258546,-10212.637176405318,-1221893000000.0,4474404300000.0
-2762.136745219944,-10547.808740518263,-473926100000.0,843667140000.0
10895.094939478668,-6283.45727421379,-386151150000.0,-485770630000.0
