EPOCH,N_EPOCH,TIME:,LR,BATCH_SIZE,N_PARAM,FRAME_LENGTH,BACKBONE,HIDDEN_SIZE,TRAIN_LOSS,VAL_LOSS,VAL_NMSE,VAL_MAIN_METRICS,VAL_REDUCTION_LEVEL,TEST_LOSS,TEST_NMSE,TEST_MAIN_METRICS,TEST_REDUCTION_LEVEL
81,100,14.07826255,0.00001563,64,538,50,vdlstm,8,29044.90207672,34022.23828125,-0.030322975,0.02998528,0.06284456,28251.63281250,-0.03338533,0.03075419,0.05563990
82,100,14.24916309,0.00001563,64,538,50,vdlstm,8,29058.79698817,34022.26953125,-0.03029167,0.03006397,0.06277164,28252.00781250,-0.033299476,0.03068064,0.05541499
83,100,14.42424657,0.00001563,64,538,50,vdlstm,8,29040.14253150,34024.47265625,-0.029997464,0.02977888,0.06253096,28253.66210938,-0.033029906,0.03041494,0.05518326
84,100,14.59418968,0.00001563,64,538,50,vdlstm,8,29040.69755258,34020.17968750,-0.030587956,0.03024770,0.06306886,28250.14062500,-0.033625823,0.03100292,0.05583593
85,100,14.76607507,0.00001563,64,538,50,vdlstm,8,29043.44774924,34023.85546875,-0.030063985,0.02987611,0.06255665,28253.14257812,-0.033104733,0.03047767,0.05517384
86,100,14.93741578,0.00001563,64,538,50,vdlstm,8,29038.90630976,34021.29687500,-0.030423637,0.03017308,0.06288785,28251.20898438,-0.03341735,0.03079397,0.05553270
87,100,15.10731984,0.00001563,64,538,50,vdlstm,8,29051.55860943,34022.98046875,-0.030178962,0.03000080,0.06261626,28252.61132812,-0.03317355,0.03053126,0.05517517
88,100,15.27806981,0.00000781,64,538,50,vdlstm,8,29048.85184818,34021.87500000,-0.030347003,0.03007264,0.06282934,28251.46289062,-0.03338957,0.03074407,0.05553950
89,100,15.44940567,0.00000781,64,538,50,vdlstm,8,29044.45780055,34022.45703125,-0.03026237,0.03002347,0.06272775,28252.00585938,-0.033296347,0.03067178,0.05541110
90,100,15.62013206,0.00000781,64,538,50,vdlstm,8,29045.03195445,34021.78515625,-0.030355122,0.03011104,0.06279302,28251.49804688,-0.03337751,0.03075088,0.05545578
91,100,15.79151119,0.00000781,64,538,50,vdlstm,8,29041.06236988,34020.28125000,-0.030559428,0.03026956,0.06300360,28250.18750000,-0.033599444,0.03094753,0.05571013
92,100,15.96077443,0.00000781,64,538,50,vdlstm,8,29042.07199860,34023.69140625,-0.030076787,0.02993218,0.06249068,28253.25781250,-0.03305699,0.03043850,0.05503004
93,100,16.13299212,0.00000781,64,538,50,vdlstm,8,29053.47516547,34021.39843750,-0.030407533,0.03013759,0.06290021,28251.06835938,-0.03345751,0.03081181,0.05559823
94,100,16.30197405,0.00000781,64,538,50,vdlstm,8,29041.46695158,34019.04296875,-0.030751562,0.03035785,0.06322609,28248.96875000,-0.03382069,0.03117277,0.05607830
95,100,16.47334125,0.00000781,64,538,50,vdlstm,8,29047.38295195,34021.84375000,-0.030356813,0.03007329,0.06285685,28251.31445312,-0.03343256,0.03079094,0.05560660
96,100,16.64553480,0.00000781,64,538,50,vdlstm,8,29049.27531942,34020.62890625,-0.030506097,0.03024279,0.06293647,28250.60937500,-0.033520557,0.03088703,0.05561212
97,100,16.81445482,0.00000781,64,538,50,vdlstm,8,29045.87170113,34023.35546875,-0.030131139,0.02993328,0.06261285,28252.74218750,-0.03316561,0.03053588,0.05524391
98,100,16.98607893,0.00000781,64,538,50,vdlstm,8,29043.72345013,34021.12109375,-0.03044365,0.03019186,0.06289797,28250.95312500,-0.03347637,0.03084360,0.05556566
99,100,17.15747106,0.00000391,64,538,50,vdlstm,8,29056.45824729,34021.03125000,-0.030454878,0.03019322,0.06291547,28250.86523438,-0.033489153,0.03085287,0.05560279
