EPOCH,N_EPOCH,TIME:,LR,BATCH_SIZE,N_PARAM,FRAME_LENGTH,BACKBONE,HIDDEN_SIZE,TRAIN_LOSS,VAL_LOSS,VAL_NMSE,VAL_MAIN_METRICS,VAL_REDUCTION_LEVEL,TEST_LOSS,TEST_NMSE,TEST_MAIN_METRICS,TEST_REDUCTION_LEVEL
72,100,38.37119653,0.00001563,64,344,50,rvtdcnn,8,29216.94018131,34227.62890625,-0.0012133217,0.00104306,0.03658716,28431.76562500,-0.0011079792,0.00109251,0.02885175
73,100,38.87212733,0.00001563,64,344,50,rvtdcnn,8,29222.91836505,34227.51171875,-0.0012275885,0.00109301,0.03656478,28431.53710938,-0.0011461825,0.00115590,0.02890916
74,100,39.37208013,0.00001563,64,344,50,rvtdcnn,8,29217.79178323,34227.46484375,-0.0012218717,0.00115430,0.03663371,28431.43164062,-0.001136717,0.00119261,0.02891411
75,100,39.87003309,0.00001563,64,344,50,rvtdcnn,8,29217.70021227,34227.93359375,-0.0011700478,0.00102882,0.03647831,28431.79492188,-0.0010900069,0.00109177,0.02878806
76,100,40.36771578,0.00001563,64,344,50,rvtdcnn,8,29220.46805657,34228.35546875,-0.0011035345,0.00095932,0.03631511,28431.56250000,-0.0011304669,0.00116031,0.02879439
77,100,40.89133813,0.00001563,64,344,50,rvtdcnn,8,29216.17990833,34228.15234375,-0.0011243398,0.00101437,0.03637942,28431.64843750,-0.001084992,0.00113578,0.02873735
78,100,41.39332182,0.00001563,64,344,50,rvtdcnn,8,29222.12201352,34228.15625000,-0.0011334119,0.00099799,0.03632718,28431.89062500,-0.0010746061,0.00115057,0.02870853
79,100,41.89276541,0.00001563,64,344,50,rvtdcnn,8,29221.04168150,34228.28125000,-0.0011137305,0.00099695,0.03633580,28432.00000000,-0.0010610173,0.00109995,0.02866001
80,100,42.39293078,0.00001563,64,344,50,rvtdcnn,8,29220.69755427,34228.36328125,-0.001097609,0.00100167,0.03628472,28431.83398438,-0.0010804064,0.00115394,0.02868169
81,100,42.89208473,0.00000781,64,344,50,rvtdcnn,8,29220.83712218,34228.39453125,-0.0010880106,0.00099556,0.03627890,28431.89257812,-0.0010660132,0.00114701,0.02867082
