I,Q,I_pim,Q_pim
-28239.21382941969,-12336.73648632592,0.0,0.0
-32325.883984628144,-15987.27978702596,0.0,0.0
-24091.970499973955,-14097.396750822842,0.0,0.0
-6275.380850982153,-6505.558913083815,0.0,0.0
14594.096779568534,4672.210839502156,0.0,0.0
30625.796894368497,15611.726106754828,0.0,0.0
35580.68254697796,22076.902903680457,0.0,0.0
27310.425157781403,21067.3499997258,0.0,0.0
8637.734646236053,12142.902328766624,0.0,0.0
-13637.040626619517,-2176.596060926242,0.0,0.0
-31275.948964515297,-17053.36765360208,0.0,0.0
-37660.36152912455,-27019.67392144246,0.0,0.0
-30314.854599950464,-27964.61543954402,0.0,0.0
-11840.036457580229,-18818.06612971482,0.0,0.0
11032.3941344165,-2180.634272542061,0.0,0.0
29967.56840099006,16391.100948607826,0.0,0.0
38084.37374878551,30270.43427217646,0.0,0.0
32507.60350733998,34118.84994205162,0.0,0.0
15361.356986574074,25965.7006897138,0.0,0.0
-7058.793904450968,8096.614289716355,0.0,0.0
-26660.273087634603,-13552.238182687326,0.0,0.0
-36517.54764184788,-31401.133524605677,0.0,0.0
-33351.58973504607,-38887.97786033342,0.0,0.0
-18608.079125692253,-32915.46288053766,0.0,0.0
2180.634272542061,-15078.682173466768,0.0,0.0
21555.973605239855,8702.34603208915,0.0,0.0
32818.54580175802,30193.708251475902,0.0,0.0
32406.648216944515,41726.840626253914,0.0,0.0
20974.471132561972,38944.51282295488,0.0,0.0
2988.2765957057873,22468.609430414865,0.0,0.0
-15078.682173466768,-2237.1692351635215,0.0,0.0
-27104.476365374652,-26664.31129925042,0.0,0.0
-29426.44804447037,-42259.88455954198,0.0,0.0
-21935.565497126805,-43418.85129328192,0.0,0.0
-7805.863053377414,-29535.47975809747,0.0,0.0
7797.786630145777,-5253.713312180039,0.0,0.0
19698.396261963284,21071.38821134162,0.0,0.0
24402.91279439199,40333.65761879649,0.0,0.0
21111.7703274998,45805.434358230734,0.0,0.0
11658.316934868388,35532.224007588135,0.0,0.0
-399.7829499660445,13047.461730709998,0.0,0.0
-11133.349424811966,-13907.600804879366,0.0,0.0
-17554.10589396359,-36041.03867118128,0.0,0.0
-18353.67179389568,-45765.05224207255,0.0,0.0
