EPOCH,N_EPOCH,TIME:,LR,BATCH_SIZE,N_PARAM,FRAME_LENGTH,BACKBONE,HIDDEN_SIZE,TRAIN_LOSS,VAL_LOSS,VAL_NMSE,VAL_MAIN_METRICS,VAL_REDUCTION_LEVEL,TEST_LOSS,TEST_NMSE,TEST_MAIN_METRICS,TEST_REDUCTION_LEVEL
85,100,14.18705035,0.00001563,64,354,50,qgru,8,29213.81800800,34236.81640625,0.00012532531,0.00000908,0.03345637,28441.49023438,0.00026114256,-0.00003587,0.02596744
86,100,14.35257612,0.00001563,64,354,50,qgru,8,29215.69777764,34237.26953125,0.00017640741,-0.00003245,0.03347462,28441.25000000,0.00019833446,0.00001767,0.02596492
87,100,14.52043122,0.00001563,64,354,50,qgru,8,29211.47153897,34236.80078125,0.00012160443,0.00001939,0.03346846,28441.57226562,0.00027992058,-0.00006570,0.02596643
88,100,14.68537360,0.00000781,64,354,50,qgru,8,29215.23952018,34236.96484375,0.00013883371,0.00000403,0.03347865,28441.49023438,0.00025198312,-0.00005003,0.02596557
89,100,14.84957240,0.00000781,64,354,50,qgru,8,29214.98307885,34236.80859375,0.000121919904,0.00001908,0.03346894,28441.57226562,0.00027948373,-0.00006591,0.02596641
90,100,15.01197843,0.00000781,64,354,50,qgru,8,29211.90272056,34236.87890625,0.0001331799,-0.00000388,0.03345603,28441.42773438,0.00023970833,-0.00001618,0.02596780
91,100,15.16803755,0.00000781,64,354,50,qgru,8,29213.13758511,34236.82421875,0.00012657102,0.00000646,0.03345583,28441.47851562,0.00025713077,-0.00003173,0.02596753
92,100,15.33215468,0.00000781,64,354,50,qgru,8,29214.86116664,34236.86328125,0.00013092298,-0.00000087,0.03345573,28441.44335938,0.00024488493,-0.00002057,0.02596772
93,100,15.49322849,0.00000781,64,354,50,qgru,8,29217.90221914,34236.77734375,0.00012062552,0.00001614,0.03345813,28441.53125000,0.00027413171,-0.00004962,0.02596719
94,100,15.65528560,0.00000781,64,354,50,qgru,8,29214.38467450,34237.05078125,0.0001522058,-0.00003711,0.03346416,28441.30273438,0.00019294806,0.00001750,0.02596860
95,100,15.82057315,0.00000781,64,354,50,qgru,8,29218.63061693,34236.76562500,0.00011894301,0.00001901,0.03346008,28441.55664062,0.00027929147,-0.00005653,0.02596702
96,100,15.98349393,0.00000781,64,354,50,qgru,8,29218.00906245,34236.85546875,0.00013079355,-0.00000087,0.03345561,28441.44335938,0.00024511135,-0.00002076,0.02596771
97,100,16.15137255,0.00000781,64,354,50,qgru,8,29220.55455271,34237.05859375,0.00015307944,-0.00003886,0.03346488,28441.29687500,0.00019117675,0.00001848,0.02596865
98,100,16.31637995,0.00000781,64,354,50,qgru,8,29214.41402011,34236.93750000,0.00014012045,-0.00001577,0.03345779,28441.37500000,0.00022141186,-0.00000160,0.02596808
99,100,16.47970833,0.00000391,64,354,50,qgru,8,29216.63283878,34236.91015625,0.00013694947,-0.00001073,0.03345680,28441.39648438,0.00022922546,-0.00000757,0.02596795
