EPOCH,N_EPOCH,TIME:,LR,BATCH_SIZE,N_PARAM,FRAME_LENGTH,BACKBONE,HIDDEN_SIZE,TRAIN_LOSS,VAL_LOSS,VAL_NMSE,VAL_MAIN_METRICS,VAL_REDUCTION_LEVEL,TEST_LOSS,TEST_NMSE,TEST_MAIN_METRICS,TEST_REDUCTION_LEVEL
75,100,12.37176650,0.00003125,64,382,50,dgru_abs_only,8,29046.23042043,34135.51953125,-0.013937699,0.01329309,0.05215801,28353.36523438,-0.014927962,0.01462914,0.04444951
76,100,12.53345453,0.00001563,64,382,50,dgru_abs_only,8,29067.49516847,34135.31640625,-0.014125289,0.01333892,0.05217808,28352.63281250,-0.014961198,0.01477745,0.04456759
77,100,12.69576985,0.00001563,64,382,50,dgru_abs_only,8,29057.30550045,34135.63281250,-0.013843107,0.01298549,0.05163967,28353.85351562,-0.015000477,0.01449839,0.04434573
78,100,12.85804805,0.00001563,64,382,50,dgru_abs_only,8,29049.31423908,34136.39843750,-0.01387946,0.01328072,0.05228813,28352.92382812,-0.015187561,0.01470545,0.04454536
79,100,13.02032386,0.00001563,64,382,50,dgru_abs_only,8,29047.75817786,34135.60156250,-0.013959289,0.01327044,0.05209906,28352.85742188,-0.01500313,0.01473657,0.04451015
80,100,13.18201775,0.00001563,64,382,50,dgru_abs_only,8,29048.17820528,34135.77734375,-0.0138733685,0.01304856,0.05169709,28355.34570312,-0.014843097,0.01399954,0.04359964
81,100,13.34408295,0.00001563,64,382,50,dgru_abs_only,8,29055.05249235,34135.49609375,-0.013969047,0.01305971,0.05182074,28354.15429688,-0.014905101,0.01440045,0.04429330
82,100,13.50612123,0.00001563,64,382,50,dgru_abs_only,8,29062.98090871,34136.19140625,-0.0138647705,0.01309343,0.05186996,28353.57226562,-0.014929741,0.01466616,0.04441580
83,100,13.66772900,0.00001563,64,382,50,dgru_abs_only,8,29049.54439502,34135.46093750,-0.014036002,0.01317170,0.05191791,28352.88085938,-0.015066344,0.01469648,0.04435893
84,100,13.83311366,0.00001563,64,382,50,dgru_abs_only,8,29048.60187615,34136.10937500,-0.013965966,0.01316026,0.05183302,28352.87500000,-0.014945646,0.01461191,0.04439736
85,100,13.99466327,0.00001563,64,382,50,dgru_abs_only,8,29049.30116060,34134.88671875,-0.014023837,0.01346272,0.05203279,28353.12500000,-0.014895579,0.01449651,0.04425087
86,100,14.15677753,0.00001563,64,382,50,dgru_abs_only,8,29051.10756641,34135.64062500,-0.013926648,0.01297890,0.05150767,28352.82812500,-0.015115099,0.01452140,0.04432718
87,100,14.31857203,0.00000781,64,382,50,dgru_abs_only,8,29046.90243997,34134.84375000,-0.0139826145,0.01347183,0.05208943,28352.38867188,-0.015210661,0.01459927,0.04440337
